logical_key,condition,algorithm,dataset_id,seed,task_id,host,availability_status,q_star,m_eff,eff_score,unavailable_reason,required_action,evaluation_path,bundle_path,bundle_sha256,native_eff_schema_version
dso::feynman_II_15_4::s521::noise001,noise001,dso,feynman_II_15_4,521,dso_s521_noise001_g0024,anon-node-04,available,1.0,0.3104763754282668,31.047637542826678,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-04.jsonl.gz,df812b68468b40552fc7bee5f28cd22a188b28bc22205037a96da777136621ca,algorithm_native_internal_best_so_far.v1
dso::feynman_II_15_4::s522::noise001,noise001,dso,feynman_II_15_4,522,dso_s522_noise001_g0024,anon-node-01,available,1.0,0.9039969055383438,90.39969055383438,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-01.jsonl.gz,99dcdcefd348373cfd20b64e8c0ed6db2c3164ebf8b3082d6d0005374adeab76,algorithm_native_internal_best_so_far.v1
dso::feynman_I_12_11::s520::noise001,noise001,dso,feynman_I_12_11,520,dso_s520_noise001_g0025,anon-node-04,available,1.0,0.6444234369435821,64.4423436943582,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-04.jsonl.gz,df812b68468b40552fc7bee5f28cd22a188b28bc22205037a96da777136621ca,algorithm_native_internal_best_so_far.v1
dso::feynman_I_12_11::s521::noise001,noise001,dso,feynman_I_12_11,521,dso_s521_noise001_g0025,anon-node-01,available,1.0,0.8284678119148607,82.84678119148607,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-01.jsonl.gz,99dcdcefd348373cfd20b64e8c0ed6db2c3164ebf8b3082d6d0005374adeab76,algorithm_native_internal_best_so_far.v1
dso::feynman_I_12_11::s522::noise001,noise001,dso,feynman_I_12_11,522,dso_s522_noise001_g0025,anon-node-03,available,1.0,0.8838931051758476,88.38931051758476,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-03.jsonl.gz,7f12bf19f5830776ffac928c721c0660d59e13b306c6fbcd405d2464263137f9,algorithm_native_internal_best_so_far.v1
dso::feynman_I_27_6::s520::noise001,noise001,dso,feynman_I_27_6,520,dso_s520_noise001_g0026,anon-node-08,available,1.0,0.921876855817828,92.1876855817828,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-08.jsonl.gz,1577a1b63bb571dddb516553159a904e7b73307ae14f592d4c1445a821cf54f0,algorithm_native_internal_best_so_far.v1
dso::feynman_I_27_6::s521::noise001,noise001,dso,feynman_I_27_6,521,dso_s521_noise001_g0026,anon-node-01,available,1.0,0.9395317471091025,93.95317471091025,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-01.jsonl.gz,99dcdcefd348373cfd20b64e8c0ed6db2c3164ebf8b3082d6d0005374adeab76,algorithm_native_internal_best_so_far.v1
dso::feynman_I_27_6::s522::noise001,noise001,dso,feynman_I_27_6,522,dso_s522_noise001_g0026,anon-node-08,available,1.0,0.97391305649053,97.391305649053,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-08.jsonl.gz,1577a1b63bb571dddb516553159a904e7b73307ae14f592d4c1445a821cf54f0,algorithm_native_internal_best_so_far.v1
dso::feynman_test_15::s520::noise001,noise001,dso,feynman_test_15,520,dso_s520_noise001_g0027,anon-node-03,available,0.2870777880492022,0.9244671175283985,92.44671175283985,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-03.jsonl.gz,7f12bf19f5830776ffac928c721c0660d59e13b306c6fbcd405d2464263137f9,algorithm_native_internal_best_so_far.v1
dso::feynman_test_15::s521::noise001,noise001,dso,feynman_test_15,521,dso_s521_noise001_g0027,anon-node-08,available,0.25149520639938105,0.9858815729767495,98.58815729767495,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-08.jsonl.gz,1577a1b63bb571dddb516553159a904e7b73307ae14f592d4c1445a821cf54f0,algorithm_native_internal_best_so_far.v1
dso::feynman_test_15::s522::noise001,noise001,dso,feynman_test_15,522,dso_s522_noise001_g0027,anon-node-06,available,0.263396571677732,0.9394534548956419,93.94534548956419,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-06.jsonl.gz,38c9dc475b84b20b1216c237f28091073f11250cf60f90ac08c5189058bfc317,algorithm_native_internal_best_so_far.v1
dso::first_principles_hubble::s520::noise001,noise001,dso,first_principles_hubble,520,dso_s520_noise001_g0033,anon-node-01,available,0.2585216593275096,0.8873398303098499,88.73398303098499,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-01.jsonl.gz,99dcdcefd348373cfd20b64e8c0ed6db2c3164ebf8b3082d6d0005374adeab76,algorithm_native_internal_best_so_far.v1
dso::first_principles_hubble::s521::noise001,noise001,dso,first_principles_hubble,521,dso_s521_noise001_g0033,anon-node-05,available,0.23129851476457808,0.9772823588533891,97.7282358853389,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-05.jsonl.gz,d24a9b876d6e44629fd35a086b545766dc531733e4bbfdea3904adecc009ffb6,algorithm_native_internal_best_so_far.v1
dso::first_principles_hubble::s522::noise001,noise001,dso,first_principles_hubble,522,dso_s522_noise001_g0033,anon-node-02,available,0.23459862958997413,0.9789533841494266,97.89533841494266,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-02.jsonl.gz,864fd8360b3dd3979edc019b25b3eb0de5bf21b945bc33af7f97d6d39dcb66ec,algorithm_native_internal_best_so_far.v1
dso::first_principles_leavitt::s520::noise001,noise001,dso,first_principles_leavitt,520,dso_s520_noise001_g0034,anon-node-06,available,0.42383038281772145,0.9628949595033619,96.28949595033619,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-06.jsonl.gz,38c9dc475b84b20b1216c237f28091073f11250cf60f90ac08c5189058bfc317,algorithm_native_internal_best_so_far.v1
dso::first_principles_leavitt::s521::noise001,noise001,dso,first_principles_leavitt,521,dso_s521_noise001_g0034,anon-node-05,available,0.4116117302090476,0.9673002582831945,96.73002582831946,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-05.jsonl.gz,d24a9b876d6e44629fd35a086b545766dc531733e4bbfdea3904adecc009ffb6,algorithm_native_internal_best_so_far.v1
dso::first_principles_leavitt::s522::noise001,noise001,dso,first_principles_leavitt,522,dso_s522_noise001_g0034,anon-node-03,available,0.41213678843293794,0.9790864289787191,97.90864289787191,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-03.jsonl.gz,7f12bf19f5830776ffac928c721c0660d59e13b306c6fbcd405d2464263137f9,algorithm_native_internal_best_so_far.v1
dso::strogatz_barmag1::s520::noise001,noise001,dso,strogatz_barmag1,520,dso_s520_noise001_g0028,anon-node-01,available,0.2070201862782602,0.964529434089314,96.4529434089314,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-01.jsonl.gz,99dcdcefd348373cfd20b64e8c0ed6db2c3164ebf8b3082d6d0005374adeab76,algorithm_native_internal_best_so_far.v1
dso::strogatz_barmag1::s521::noise001,noise001,dso,strogatz_barmag1,521,dso_s521_noise001_g0028,anon-node-04,available,0.19883284636998216,0.9905395142722584,99.05395142722584,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-04.jsonl.gz,df812b68468b40552fc7bee5f28cd22a188b28bc22205037a96da777136621ca,algorithm_native_internal_best_so_far.v1
dso::strogatz_barmag1::s522::noise001,noise001,dso,strogatz_barmag1,522,dso_s522_noise001_g0028,anon-node-05,available,0.2071584070681028,0.9943652761088765,99.43652761088765,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-05.jsonl.gz,d24a9b876d6e44629fd35a086b545766dc531733e4bbfdea3904adecc009ffb6,algorithm_native_internal_best_so_far.v1
dso::strogatz_barmag2::s520::noise001,noise001,dso,strogatz_barmag2,520,dso_s520_noise001_g0029,anon-node-03,available,0.18527073671814998,0.9797279353506861,97.97279353506862,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-03.jsonl.gz,7f12bf19f5830776ffac928c721c0660d59e13b306c6fbcd405d2464263137f9,algorithm_native_internal_best_so_far.v1
dso::strogatz_barmag2::s521::noise001,noise001,dso,strogatz_barmag2,521,dso_s521_noise001_g0029,anon-node-05,available,0.20694084402613966,0.95049958708538,95.049958708538,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-05.jsonl.gz,d24a9b876d6e44629fd35a086b545766dc531733e4bbfdea3904adecc009ffb6,algorithm_native_internal_best_so_far.v1
dso::strogatz_barmag2::s522::noise001,noise001,dso,strogatz_barmag2,522,dso_s522_noise001_g0029,anon-node-06,available,0.2076154336479824,0.9064021424604699,90.640214246047,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-06.jsonl.gz,38c9dc475b84b20b1216c237f28091073f11250cf60f90ac08c5189058bfc317,algorithm_native_internal_best_so_far.v1
dso::strogatz_predprey2::s520::noise001,noise001,dso,strogatz_predprey2,520,dso_s520_noise001_g0030,anon-node-03,available,0.2654295846485536,0.8890795608558538,88.90795608558538,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-03.jsonl.gz,7f12bf19f5830776ffac928c721c0660d59e13b306c6fbcd405d2464263137f9,algorithm_native_internal_best_so_far.v1
dso::strogatz_predprey2::s521::noise001,noise001,dso,strogatz_predprey2,521,dso_s521_noise001_g0030,anon-node-06,available,0.21489837122856698,0.9966606755685827,99.66606755685828,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-06.jsonl.gz,38c9dc475b84b20b1216c237f28091073f11250cf60f90ac08c5189058bfc317,algorithm_native_internal_best_so_far.v1
dso::strogatz_predprey2::s522::noise001,noise001,dso,strogatz_predprey2,522,dso_s522_noise001_g0030,anon-node-08,available,0.1892977308897864,0.9862202705502591,98.62202705502591,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-08.jsonl.gz,1577a1b63bb571dddb516553159a904e7b73307ae14f592d4c1445a821cf54f0,algorithm_native_internal_best_so_far.v1
dso::strogatz_shearflow1::s520::noise001,noise001,dso,strogatz_shearflow1,520,dso_s520_noise001_g0031,anon-node-08,available,1.0,0.9742148794078729,97.42148794078729,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-08.jsonl.gz,1577a1b63bb571dddb516553159a904e7b73307ae14f592d4c1445a821cf54f0,algorithm_native_internal_best_so_far.v1
dso::strogatz_shearflow1::s521::noise001,noise001,dso,strogatz_shearflow1,521,dso_s521_noise001_g0031,anon-node-02,available,1.0,0.9255927243863247,92.55927243863246,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-02.jsonl.gz,864fd8360b3dd3979edc019b25b3eb0de5bf21b945bc33af7f97d6d39dcb66ec,algorithm_native_internal_best_so_far.v1
dso::strogatz_shearflow1::s522::noise001,noise001,dso,strogatz_shearflow1,522,dso_s522_noise001_g0031,anon-node-02,available,1.0,0.8188991883467935,81.88991883467935,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-02.jsonl.gz,864fd8360b3dd3979edc019b25b3eb0de5bf21b945bc33af7f97d6d39dcb66ec,algorithm_native_internal_best_so_far.v1
dso::strogatz_vdp1::s520::noise001,noise001,dso,strogatz_vdp1,520,dso_s520_noise001_g0032,anon-node-03,available,0.28571428571428525,0.9106922587003161,91.06922587003162,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-03.jsonl.gz,7f12bf19f5830776ffac928c721c0660d59e13b306c6fbcd405d2464263137f9,algorithm_native_internal_best_so_far.v1
dso::strogatz_vdp1::s521::noise001,noise001,dso,strogatz_vdp1,521,dso_s521_noise001_g0032,anon-node-03,available,0.3184893691307149,0.8485628370882646,84.85628370882647,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-03.jsonl.gz,7f12bf19f5830776ffac928c721c0660d59e13b306c6fbcd405d2464263137f9,algorithm_native_internal_best_so_far.v1
dso::strogatz_vdp1::s522::noise001,noise001,dso,strogatz_vdp1,522,dso_s522_noise001_g0032,anon-node-05,available,0.2703615899651441,0.9211451508436063,92.11451508436063,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-05.jsonl.gz,d24a9b876d6e44629fd35a086b545766dc531733e4bbfdea3904adecc009ffb6,algorithm_native_internal_best_so_far.v1
e2esr::BPG3::s520::noise001,noise001,e2esr,BPG3,520,e2esr_s520_noise001_g0049,anon-node-01,available,0.075326231550504,0.981912667270053,98.1912667270053,,,frozen_execution_snapshot_post_native_selection.v1,/workspace/SymbolicArenaCode/AAAI_experiments/stage5_metric_calculation_0831/work/final_release_20260913/release_v2/eff_native_raw_bundles_20260914/host_bundles/anon-node-01.jsonl.gz,1ce26dce709b90aecaf45d377587fbaa04b754985a39bd994bf3a6237d0ee832,algorithm_native_internal_best_so_far.v1
e2esr::BPG3::s521::noise001,noise001,e2esr,BPG3,521,e2esr_s521_noise001_g0049,anon-node-04,available,0.0756141246916085,0.6374106467781394,63.74106467781394,,,frozen_execution_snapshot_post_native_selection.v1,/workspace/SymbolicArenaCode/AAAI_experiments/stage5_metric_calculation_0831/work/final_release_20260913/release_v2/eff_native_raw_bundles_20260914/host_bundles/anon-node-04.jsonl.gz,12eace430da4f38915aaab312dc0dc976e9bd64387038af3ee13b97087562c11,algorithm_native_internal_best_so_far.v1
e2esr::BPG3::s522::noise001,noise001,e2esr,BPG3,522,e2esr_s522_noise001_g0049,anon-node-07,available,0.07487344984141314,0.7674471249336583,76.74471249336582,,,frozen_execution_snapshot_post_native_selection.v1,/workspace/SymbolicArenaCode/AAAI_experiments/stage5_metric_calculation_0831/work/final_release_20260913/release_v2/eff_native_raw_bundles_20260914/host_bundles/anon-node-07.jsonl.gz,021c2d8d4578d644d1abc242aa09d4f48251e7daf7359a76931368d3ee5d7d52,algorithm_native_internal_best_so_far.v1
e2esr::BPG5::s520::noise001,noise001,e2esr,BPG5,520,e2esr_s520_noise001_g0047,anon-node-01,available,0.0707621578164776,0.9090752548855854,90.90752548855853,,,frozen_execution_snapshot_post_native_selection.v1,/workspace/SymbolicArenaCode/AAAI_experiments/stage5_metric_calculation_0831/work/final_release_20260913/release_v2/eff_native_raw_bundles_20260914/host_bundles/anon-node-01.jsonl.gz,1ce26dce709b90aecaf45d377587fbaa04b754985a39bd994bf3a6237d0ee832,algorithm_native_internal_best_so_far.v1
e2esr::BPG5::s521::noise001,noise001,e2esr,BPG5,521,e2esr_s521_noise001_g0047,anon-node-04,available,0.017366937188671383,0.6038044215820214,60.38044215820214,,,frozen_execution_snapshot_post_native_selection.v1,/workspace/SymbolicArenaCode/AAAI_experiments/stage5_metric_calculation_0831/work/final_release_20260913/release_v2/eff_native_raw_bundles_20260914/host_bundles/anon-node-04.jsonl.gz,12eace430da4f38915aaab312dc0dc976e9bd64387038af3ee13b97087562c11,algorithm_native_internal_best_so_far.v1
e2esr::BPG5::s522::noise001,noise001,e2esr,BPG5,522,e2esr_s522_noise001_g0047,anon-node-07,available,0.04076130460631139,0.05555555555555555,5.555555555555555,,,frozen_execution_snapshot_post_native_selection.v1,/workspace/SymbolicArenaCode/AAAI_experiments/stage5_metric_calculation_0831/work/final_release_20260913/release_v2/eff_native_raw_bundles_20260914/host_bundles/anon-node-07.jsonl.gz,021c2d8d4578d644d1abc242aa09d4f48251e7daf7359a76931368d3ee5d7d52,algorithm_native_internal_best_so_far.v1
e2esr::BPG9::s520::noise001,noise001,e2esr,BPG9,520,e2esr_s520_noise001_g0050,anon-node-01,available,0.14437196937290414,0.49640037565954176,49.640037565954174,,,frozen_execution_snapshot_post_native_selection.v1,/workspace/SymbolicArenaCode/AAAI_experiments/stage5_metric_calculation_0831/work/final_release_20260913/release_v2/eff_native_raw_bundles_20260914/host_bundles/anon-node-01.jsonl.gz,1ce26dce709b90aecaf45d377587fbaa04b754985a39bd994bf3a6237d0ee832,algorithm_native_internal_best_so_far.v1
e2esr::BPG9::s521::noise001,noise001,e2esr,BPG9,521,e2esr_s521_noise001_g0050,anon-node-04,available,0.05700369426694085,0.5922002720978211,59.22002720978211,,,frozen_execution_snapshot_post_native_selection.v1,/workspace/SymbolicArenaCode/AAAI_experiments/stage5_metric_calculation_0831/work/final_release_20260913/release_v2/eff_native_raw_bundles_20260914/host_bundles/anon-node-04.jsonl.gz,12eace430da4f38915aaab312dc0dc976e9bd64387038af3ee13b97087562c11,algorithm_native_internal_best_so_far.v1
e2esr::BPG9::s522::noise001,noise001,e2esr,BPG9,522,e2esr_s522_noise001_g0050,anon-node-07,available,0.06324514491315997,0.7213758424591025,72.13758424591025,,,frozen_execution_snapshot_post_native_selection.v1,/workspace/SymbolicArenaCode/AAAI_experiments/stage5_metric_calculation_0831/work/final_release_20260913/release_v2/eff_native_raw_bundles_20260914/host_bundles/anon-node-07.jsonl.gz,021c2d8d4578d644d1abc242aa09d4f48251e7daf7359a76931368d3ee5d7d52,algorithm_native_internal_best_so_far.v1
e2esr::CRK0::s520::noise001,noise001,e2esr,CRK0,520,e2esr_s520_noise001_g0039,anon-node-02,available,0.006554369801995696,0.2388888888888889,23.88888888888889,,,frozen_execution_snapshot_post_native_selection.v1,/workspace/SymbolicArenaCode/AAAI_experiments/stage5_metric_calculation_0831/work/final_release_20260913/release_v2/eff_native_raw_bundles_20260914/host_bundles/anon-node-02.jsonl.gz,67074410bcfcaacd077ca1e0d71be3217726ce257248b6c059029e54bff186b3,algorithm_native_internal_best_so_far.v1
e2esr::CRK0::s521::noise001,noise001,e2esr,CRK0,521,e2esr_s521_noise001_g0039,anon-node-06,available,0.06688346967890502,0.43353412379898404,43.3534123798984,,,frozen_execution_snapshot_post_native_selection.v1,/workspace/SymbolicArenaCode/AAAI_experiments/stage5_metric_calculation_0831/work/final_release_20260913/release_v2/eff_native_raw_bundles_20260914/host_bundles/anon-node-06.jsonl.gz,c56f384bae5d19c98bcc64c67bb66de03ea7dcf96191f08f389c1d10e716ffd6,algorithm_native_internal_best_so_far.v1
e2esr::CRK0::s522::noise001,noise001,e2esr,CRK0,522,e2esr_s522_noise001_g0039,anon-node-08,available,0.0654716790172894,0.011111111111111112,1.1111111111111112,,,frozen_execution_snapshot_post_native_selection.v1,/workspace/SymbolicArenaCode/AAAI_experiments/stage5_metric_calculation_0831/work/final_release_20260913/release_v2/eff_native_raw_bundles_20260914/host_bundles/anon-node-08.jsonl.gz,508846025884a1583aa1b329b7e7685e61ca7d97b3cbfc34621e8151f98825cd,algorithm_native_internal_best_so_far.v1
e2esr::CRK10::s520::noise001,noise001,e2esr,CRK10,520,e2esr_s520_noise001_g0036,anon-node-02,available,0.0,0.0,0.0,,,frozen_execution_snapshot_post_native_selection.v1,/workspace/SymbolicArenaCode/AAAI_experiments/stage5_metric_calculation_0831/work/final_release_20260913/release_v2/eff_native_raw_bundles_20260914/host_bundles/anon-node-02.jsonl.gz,67074410bcfcaacd077ca1e0d71be3217726ce257248b6c059029e54bff186b3,algorithm_native_internal_best_so_far.v1
e2esr::CRK10::s521::noise001,noise001,e2esr,CRK10,521,e2esr_s521_noise001_g0036,anon-node-06,available,0.0,0.0,0.0,,,frozen_execution_snapshot_post_native_selection.v1,/workspace/SymbolicArenaCode/AAAI_experiments/stage5_metric_calculation_0831/work/final_release_20260913/release_v2/eff_native_raw_bundles_20260914/host_bundles/anon-node-06.jsonl.gz,c56f384bae5d19c98bcc64c67bb66de03ea7dcf96191f08f389c1d10e716ffd6,algorithm_native_internal_best_so_far.v1
e2esr::CRK10::s522::noise001,noise001,e2esr,CRK10,522,e2esr_s522_noise001_g0036,anon-node-08,available,0.0,0.0,0.0,,,frozen_execution_snapshot_post_native_selection.v1,/workspace/SymbolicArenaCode/AAAI_experiments/stage5_metric_calculation_0831/work/final_release_20260913/release_v2/eff_native_raw_bundles_20260914/host_bundles/anon-node-08.jsonl.gz,508846025884a1583aa1b329b7e7685e61ca7d97b3cbfc34621e8151f98825cd,algorithm_native_internal_best_so_far.v1
e2esr::CRK11::s520::noise001,noise001,e2esr,CRK11,520,e2esr_s520_noise001_g0034,anon-node-02,available,0.06926993295561124,0.9059146632332321,90.59146632332322,,,frozen_execution_snapshot_post_native_selection.v1,/workspace/SymbolicArenaCode/AAAI_experiments/stage5_metric_calculation_0831/work/final_release_20260913/release_v2/eff_native_raw_bundles_20260914/host_bundles/anon-node-02.jsonl.gz,67074410bcfcaacd077ca1e0d71be3217726ce257248b6c059029e54bff186b3,algorithm_native_internal_best_so_far.v1
e2esr::CRK11::s521::noise001,noise001,e2esr,CRK11,521,e2esr_s521_noise001_g0034,anon-node-06,available,0.11624195825719141,0.5912728243533052,59.12728243533052,,,frozen_execution_snapshot_post_native_selection.v1,/workspace/SymbolicArenaCode/AAAI_experiments/stage5_metric_calculation_0831/work/final_release_20260913/release_v2/eff_native_raw_bundles_20260914/host_bundles/anon-node-06.jsonl.gz,c56f384bae5d19c98bcc64c67bb66de03ea7dcf96191f08f389c1d10e716ffd6,algorithm_native_internal_best_so_far.v1
e2esr::CRK11::s522::noise001,noise001,e2esr,CRK11,522,e2esr_s522_noise001_g0034,anon-node-08,available,0.06797609435923835,0.6954565672328296,69.54565672328296,,,frozen_execution_snapshot_post_native_selection.v1,/workspace/SymbolicArenaCode/AAAI_experiments/stage5_metric_calculation_0831/work/final_release_20260913/release_v2/eff_native_raw_bundles_20260914/host_bundles/anon-node-08.jsonl.gz,508846025884a1583aa1b329b7e7685e61ca7d97b3cbfc34621e8151f98825cd,algorithm_native_internal_best_so_far.v1
e2esr::CRK33::s520::noise001,noise001,e2esr,CRK33,520,e2esr_s520_noise001_g0043,anon-node-01,available,0.0,0.0,0.0,,,frozen_execution_snapshot_post_native_selection.v1,/workspace/SymbolicArenaCode/AAAI_experiments/stage5_metric_calculation_0831/work/final_release_20260913/release_v2/eff_native_raw_bundles_20260914/host_bundles/anon-node-01.jsonl.gz,1ce26dce709b90aecaf45d377587fbaa04b754985a39bd994bf3a6237d0ee832,algorithm_native_internal_best_so_far.v1
e2esr::CRK33::s521::noise001,noise001,e2esr,CRK33,521,e2esr_s521_noise001_g0043,anon-node-04,available,0.0,0.0,0.0,,,frozen_execution_snapshot_post_native_selection.v1,/workspace/SymbolicArenaCode/AAAI_experiments/stage5_metric_calculation_0831/work/final_release_20260913/release_v2/eff_native_raw_bundles_20260914/host_bundles/anon-node-04.jsonl.gz,12eace430da4f38915aaab312dc0dc976e9bd64387038af3ee13b97087562c11,algorithm_native_internal_best_so_far.v1
e2esr::CRK33::s522::noise001,noise001,e2esr,CRK33,522,e2esr_s522_noise001_g0043,anon-node-07,available,0.0,0.0,0.0,,,frozen_execution_snapshot_post_native_selection.v1,/workspace/SymbolicArenaCode/AAAI_experiments/stage5_metric_calculation_0831/work/final_release_20260913/release_v2/eff_native_raw_bundles_20260914/host_bundles/anon-node-07.jsonl.gz,021c2d8d4578d644d1abc242aa09d4f48251e7daf7359a76931368d3ee5d7d52,algorithm_native_internal_best_so_far.v1
e2esr::CRK34::s520::noise001,noise001,e2esr,CRK34,520,e2esr_s520_noise001_g0037,anon-node-02,available,0.0,0.0,0.0,,,frozen_execution_snapshot_post_native_selection.v1,/workspace/SymbolicArenaCode/AAAI_experiments/stage5_metric_calculation_0831/work/final_release_20260913/release_v2/eff_native_raw_bundles_20260914/host_bundles/anon-node-02.jsonl.gz,67074410bcfcaacd077ca1e0d71be3217726ce257248b6c059029e54bff186b3,algorithm_native_internal_best_so_far.v1
e2esr::CRK34::s521::noise001,noise001,e2esr,CRK34,521,e2esr_s521_noise001_g0037,anon-node-06,available,0.0,0.0,0.0,,,frozen_execution_snapshot_post_native_selection.v1,/workspace/SymbolicArenaCode/AAAI_experiments/stage5_metric_calculation_0831/work/final_release_20260913/release_v2/eff_native_raw_bundles_20260914/host_bundles/anon-node-06.jsonl.gz,c56f384bae5d19c98bcc64c67bb66de03ea7dcf96191f08f389c1d10e716ffd6,algorithm_native_internal_best_so_far.v1
e2esr::CRK34::s522::noise001,noise001,e2esr,CRK34,522,e2esr_s522_noise001_g0037,anon-node-08,available,0.0,0.0,0.0,,,frozen_execution_snapshot_post_native_selection.v1,/workspace/SymbolicArenaCode/AAAI_experiments/stage5_metric_calculation_0831/work/final_release_20260913/release_v2/eff_native_raw_bundles_20260914/host_bundles/anon-node-08.jsonl.gz,508846025884a1583aa1b329b7e7685e61ca7d97b3cbfc34621e8151f98825cd,algorithm_native_internal_best_so_far.v1
e2esr::I.11.19_4_0::s520::noise001,noise001,e2esr,I.11.19_4_0,520,e2esr_s520_noise001_g0023,anon-node-07,available,0.07262136880578696,0.9406012724416313,94.06012724416313,,,frozen_execution_snapshot_post_native_selection.v1,/workspace/SymbolicArenaCode/AAAI_experiments/stage5_metric_calculation_0831/work/final_release_20260913/release_v2/eff_native_raw_bundles_20260914/host_bundles/anon-node-07.jsonl.gz,021c2d8d4578d644d1abc242aa09d4f48251e7daf7359a76931368d3ee5d7d52,algorithm_native_internal_best_so_far.v1
